,symbol_id,0
weight,0,3.4888293743133545
weight,1,2.5741519927978516
weight,2,2.5068681240081787
weight,3,1.994539737701416
weight,4,2.2721681594848633
weight,5,2.7641398906707764
weight,6,1.093478798866272
weight,7,3.444244384765625
weight,8,2.304321765899658
weight,9,1.2725564241409302
weight,10,2.523893356323242
weight,11,2.1415514945983887
weight,12,2.3806729316711426
weight,13,1.9144433736801147
weight,14,1.204786777496338
weight,15,1.556156039237976
weight,16,3.6192259788513184
weight,17,3.3806352615356445
weight,18,1.6541627645492554
weight,19,5.051942348480225
weight,20,0.976830780506134
weight,21,1.1159701347351074
weight,22,1.0981550216674805
weight,23,1.9190125465393066
weight,24,1.284084439277649
weight,25,2.104997396469116
weight,26,1.1790927648544312
weight,27,2.5287694931030273
weight,28,1.6368411779403687
weight,29,1.3422132730484009
weight,30,1.9412050247192383
weight,31,0.8166937232017517
weight,32,1.5815225839614868
weight,33,1.4669499397277832
weight,34,2.5466573238372803
weight,35,1.035805583000183
weight,36,1.1269603967666626
weight,37,1.3211023807525635
weight,38,3.0417802333831787
feature_00,0,1.9930033683776855
feature_00,1,2.0246896743774414
feature_00,2,2.024909257888794
feature_00,3,2.0221633911132812
feature_00,4,2.446763515472412
feature_00,5,2.0204648971557617
feature_00,6,2.020040273666382
feature_00,7,2.0219924449920654
feature_00,8,2.0197582244873047
feature_00,9,1.9942967891693115
feature_00,10,2.022535562515259
feature_00,11,2.024200439453125
feature_00,12,2.019955635070801
feature_00,13,2.019578695297241
feature_00,14,2.0232298374176025
feature_00,15,2.0192739963531494
feature_00,16,2.023782968521118
feature_00,17,2.0222482681274414
feature_00,18,2.0510647296905518
feature_00,19,2.022778034210205
feature_00,20,2.0250720977783203
feature_00,21,2.019559621810913
feature_00,22,2.0230319499969482
feature_00,23,2.024070978164673
feature_00,24,2.02036190032959
feature_00,25,2.0229313373565674
feature_00,26,2.021134853363037
feature_00,27,2.0499918460845947
feature_00,28,2.0206425189971924
feature_00,29,2.0662715435028076
feature_00,30,2.021740674972534
feature_00,31,2.0175814628601074
feature_00,32,2.0227835178375244
feature_00,33,2.0235090255737305
feature_00,34,2.0230302810668945
feature_00,35,2.0685698986053467
feature_00,36,2.023745059967041
feature_00,37,2.023090124130249
feature_00,38,2.0205843448638916
feature_01,0,-0.04125252738595009
feature_01,1,-0.03327925503253937
feature_01,2,-0.03177518770098686
feature_01,3,-0.032938092947006226
feature_01,4,0.0037135703023523092
feature_01,5,-0.029867155477404594
feature_01,6,-0.03341567888855934
feature_01,7,-0.03194931894540787
feature_01,8,-0.031019050627946854
feature_01,9,-0.03474877029657364
feature_01,10,-0.03147656098008156
feature_01,11,-0.03299001604318619
feature_01,12,-0.03180944174528122
feature_01,13,-0.029512904584407806
feature_01,14,-0.02900519035756588
feature_01,15,-0.033607788383960724
feature_01,16,-0.032299987971782684
feature_01,17,-0.028314823284745216
feature_01,18,-0.03431053087115288
feature_01,19,-0.032917723059654236
feature_01,20,-0.03190217912197113
feature_01,21,-0.03196339309215546
feature_01,22,-0.031262703239917755
feature_01,23,-0.033552348613739014
feature_01,24,-0.031767088919878006
feature_01,25,-0.029620109125971794
feature_01,26,-0.030602890998125076
feature_01,27,-0.0190417543053627
feature_01,28,-0.030165672302246094
feature_01,29,-0.018669821321964264
feature_01,30,-0.03231288865208626
feature_01,31,-0.04224627837538719
feature_01,32,-0.03048308566212654
feature_01,33,-0.03245602175593376
feature_01,34,-0.0302753709256649
feature_01,35,-0.04465341940522194
feature_01,36,-0.0344843752682209
feature_01,37,-0.03382886201143265
feature_01,38,-0.028746390715241432
feature_02,0,1.9984791278839111
feature_02,1,2.0268354415893555
feature_02,2,2.0258705615997314
feature_02,3,2.026594877243042
feature_02,4,2.4545977115631104
feature_02,5,2.024603843688965
feature_02,6,2.0268585681915283
feature_02,7,2.0252907276153564
feature_02,8,2.026397466659546
feature_02,9,2.0017266273498535
feature_02,10,2.0278568267822266
feature_02,11,2.0257930755615234
feature_02,12,2.024172306060791
feature_02,13,2.0270235538482666
feature_02,14,2.0260818004608154
feature_02,15,2.025707721710205
feature_02,16,2.0265514850616455
feature_02,17,2.0273654460906982
feature_02,18,2.056185722351074
feature_02,19,2.024763584136963
feature_02,20,2.0255579948425293
feature_02,21,2.0269980430603027
feature_02,22,2.027620553970337
feature_02,23,2.024690866470337
feature_02,24,2.029191255569458
feature_02,25,2.0259342193603516
feature_02,26,2.027282953262329
feature_02,27,2.0514936447143555
feature_02,28,2.0279276371002197
feature_02,29,2.0699150562286377
feature_02,30,2.027524709701538
feature_02,31,2.0199666023254395
feature_02,32,2.0234503746032715
feature_02,33,2.0270071029663086
feature_02,34,2.0273969173431396
feature_02,35,2.0719141960144043
feature_02,36,2.025080680847168
feature_02,37,2.025822162628174
feature_02,38,2.0257818698883057
feature_03,0,1.995336890220642
feature_03,1,2.025049924850464
feature_03,2,2.025230646133423
feature_03,3,2.0245978832244873
feature_03,4,2.4512076377868652
feature_03,5,2.0240368843078613
feature_03,6,2.0248379707336426
feature_03,7,2.0244760513305664
feature_03,8,2.0236852169036865
feature_03,9,1.9947199821472168
feature_03,10,2.024465322494507
feature_03,11,2.022773504257202
feature_03,12,2.022460699081421
feature_03,13,2.024261236190796
feature_03,14,2.0265631675720215
feature_03,15,2.023545503616333
feature_03,16,2.0250985622406006
feature_03,17,2.0253357887268066
feature_03,18,2.0511019229888916
feature_03,19,2.0251808166503906
feature_03,20,2.024524688720703
feature_03,21,2.025024652481079
feature_03,22,2.0238287448883057
feature_03,23,2.023796558380127
feature_03,24,2.0245532989501953
feature_03,25,2.02419376373291
feature_03,26,2.024833917617798
feature_03,27,2.0501317977905273
feature_03,28,2.023216962814331
feature_03,29,2.066978693008423
feature_03,30,2.0235202312469482
feature_03,31,2.017853260040283
feature_03,32,2.0224127769470215
feature_03,33,2.023514986038208
feature_03,34,2.023806571960449
feature_03,35,2.070034980773926
feature_03,36,2.0214388370513916
feature_03,37,2.0255157947540283
feature_03,38,2.021510601043701
feature_04,0,-0.020966004580259323
feature_04,1,-0.01860814169049263
feature_04,2,-0.021982498466968536
feature_04,3,-0.019174179062247276
feature_04,4,-0.006707458756864071
feature_04,5,-0.018634267151355743
feature_04,6,-0.01936349645256996
feature_04,7,-0.020196277648210526
feature_04,8,-0.019722696393728256
feature_04,9,-0.020387085154652596
feature_04,10,-0.01980898529291153
feature_04,11,-0.015558590181171894
feature_04,12,-0.019961658865213394
feature_04,13,-0.0181968305259943
feature_04,14,-0.019968833774328232
feature_04,15,-0.020641038194298744
feature_04,16,-0.022396478801965714
feature_04,17,-0.021115915849804878
feature_04,18,-0.017471974715590477
feature_04,19,-0.017266634851694107
feature_04,20,-0.0207145307213068
feature_04,21,-0.021901866421103477
feature_04,22,-0.02098795771598816
feature_04,23,-0.017934495583176613
feature_04,24,-0.018700972199440002
feature_04,25,-0.019311442971229553
feature_04,26,-0.018803097307682037
feature_04,27,-0.017041128128767014
feature_04,28,-0.019150368869304657
feature_04,29,-0.016634805127978325
feature_04,30,-0.020244073122739792
feature_04,31,-0.021740561351180077
feature_04,32,-0.02105903811752796
feature_04,33,-0.018214711919426918
feature_04,34,-0.020798318088054657
feature_04,35,-0.023962881416082382
feature_04,36,-0.018755249679088593
feature_04,37,-0.020839843899011612
feature_04,38,-0.01933862827718258
feature_05,0,-0.03648635745048523
feature_05,1,-0.0515633262693882
feature_05,2,-0.053733788430690765
feature_05,3,-0.056136373430490494
feature_05,4,-0.060021281242370605
feature_05,5,-0.058824941515922546
feature_05,6,-0.05017415061593056
feature_05,7,-0.052183397114276886
feature_05,8,-0.05089221149682999
feature_05,9,-0.05731585621833801
feature_05,10,-0.05804095044732094
feature_05,11,-0.06678809225559235
feature_05,12,-0.047649819403886795
feature_05,13,-0.055256687104701996
feature_05,14,-0.05944644287228584
feature_05,15,-0.06260591000318527
feature_05,16,-0.051221009343862534
feature_05,17,-0.062129128724336624
feature_05,18,-0.04521109163761139
feature_05,19,-0.05971124395728111
feature_05,20,-0.0503515899181366
feature_05,21,-0.05209257826209068
feature_05,22,-0.06563854217529297
feature_05,23,-0.05954717472195625
feature_05,24,-0.06030382961034775
feature_05,25,-0.059441108256578445
feature_05,26,-0.06024005264043808
feature_05,27,-0.055504489690065384
feature_05,28,-0.05867999047040939
feature_05,29,-0.06137114763259888
feature_05,30,-0.04842772334814072
feature_05,31,-0.047640372067689896
feature_05,32,-0.05365655943751335
feature_05,33,-0.054504744708538055
feature_05,34,-0.060579296201467514
feature_05,35,-0.054412778466939926
feature_05,36,-0.05934910103678703
feature_05,37,-0.06085839867591858
feature_05,38,-0.061015449464321136
feature_06,0,-0.0071629914455115795
feature_06,1,-0.008127459324896336
feature_06,2,-0.008053779602050781
feature_06,3,-0.007789392489939928
feature_06,4,-0.008189945481717587
feature_06,5,-0.010524699464440346
feature_06,6,-0.007996883243322372
feature_06,7,-0.00709446519613266
feature_06,8,-0.009044080972671509
feature_06,9,-0.010561835020780563
feature_06,10,-0.009451186284422874
feature_06,11,-0.00999783631414175
feature_06,12,-0.007581859361380339
feature_06,13,-0.008684590458869934
feature_06,14,-0.009049531072378159
feature_06,15,-0.008829605765640736
feature_06,16,-0.006893163546919823
feature_06,17,-0.008021787740290165
feature_06,18,-0.00683482363820076
feature_06,19,-0.00979312788695097
feature_06,20,-0.007989207282662392
feature_06,21,-0.006568545941263437
